sku_id,product_category,week_id,sales_qty,inventory_begin,inventory_end,receipts,lead_time_days,unit_cost,holding_cost_rate
AU-008,Audio,2024-W09,29.0,335.0,306,0,42,66.97,0.28
AU-008,Audio,2024-W10,38.0,306.0,268,0,33,66.97,0.28
AU-008,Audio,2024-W11,62.0,268.0,206,0,11,66.97,0.28
AU-008,Audio,2024-W12,56.0,206.0,150,0,32,66.97,0.28
AU-008,Audio,2024-W13,62.0,150.0,351,263,19,66.97,0.28
AU_008,Audio,2024-W14,59.0,351.0,292,0,22,66.97,0.28
AU-008,Audio,2024-W15,55.0,292.0,237,0,27,66.97,0.28
AU-0q8,Audio,2024-W16,52.0,237.0,185,0,28,66.97,0.28
AU-008,Audio,2024-W17,,185.0,162,0,6,66.97,0.28
AU-008,Aud.,2024-W18,46.0,162.0,379,263,26,66.97,0.28
AU-008,Audio,2024-W19,48.0,379.0,331,0,26,66.97,0.28
AU-008,audio,2024-W20,66.0,331.0,265,0,29,66.97,0.28
AU-008,Audio,2024-W20,66.0,331.0,265,0,29,66.97,0.28
AU-008,Audio,2024-W21,39.0,265.0,226,0,30,66.97,0.28
AU-008,Audio,2024-W21,39.0,265.0,226,0,30,66.97,0.28
AU-008,Audio,2024-W22,39.0,226.0,187,0,28,66.97,0.28
AU-008,Audio,2024-W23,30.0,187.0,157,0,27,66.97,0.28
AU-008,Audio,2024-W24,38.0,157.0,382,263,20,66.97,0.28
AU-008,Audio,2024-W25,65.0,382.0,317,0,20,66.97,0.28
AU-008,Audio,2024-W26,44.0,317.0,273,0,22,66.97,0.28
AU-008,Audio,2024/W27,47.0,273.0,226,0,19,66.97,0.28
AU-008,Audio,2024-W28,53.0,226.0,173,0,42,66.97,0.28
AU-008,Audio,2024-W29,,173.0,402,263,36,66.97,0.28
AU-008,Audio,2024-W30,39.0,402.0,363,0,38,66.97,0.28
AU-008,Audio,2024-W31,68.0,363.0,295,0,26,66.97,0.28
AU-008,Audio,2024-W32,27.0,295.0,268,0,34,66.97,0.28
AU-008,Audio,2024-W33,46.0,268.0,222,0,31,66.97,0.28
AU-008,Audio,2024-W33,46.0,268.0,222,0,31,66.97,0.28
AU-008,Audio,2024-W34,40.0,222.0,182,0,21,66.97,0.28
AU-008,Audio,2024-W35,56.0,182.0,126,0,30,66.97,0.28
AU-008,Audio,2024-W36,28.0,126.0,361,263,32,66.97,0.28
AU-008,Audio,2024-W37,49.0,361.0,312,0,25,66.97,0.28
AU-00o,Audio,2024-W38,,312.0,251,0,23,66.97,0.28
AU-008,Audio,2024-W39,42.0,251.0,209,0,33,66.97,0.28
AU-008,Audio,2024-W40,89.0,209.0,120,0,18,66.97,0.28
AU-008,Audio,W41-2024,91.0,120.0,292,263,25,66.97,0.28
AU-008,Audio,2024-W42,106.0,292.0,186,0,29,66.97,0.28
AU-008,Audio  ,2024-W43,90.0,186.0,96,0,20,66.97,0.28
AU-008,Audio,2024-W44,103.0,96.0,256,263,34,66.97,0.28
AU-008,Audio,2024-W45,106.0,256.0,150,0,27,66.97,0.28
AU-008,Audio,2024-W46,84.0,150.0,329,263,19,66.97,0.28
AU-008,Audio Products,2024-W47,86.0,329.0,243,0,29,66.97,0.28
AU-008,Audio,2024-W48,131.0,243.0,112,0,24,66.97,0.28
AU-008,Audio,2024-W49,86.0,112.0,289,263,19,66.97,0.28
AU-008,Audio,2024-W50,101.0,289.0,188,0,30,66.97,0.28
AU-008,Audio,2024-W51,-77.0,188.0,68,0,35,66.97,0.28
AU-008,Audio,2024-W52,95.0,68.0,236,263,24,66.97,0.28
AU-008,Audio,2025-W01,46.0,236.0,190,0,27,66.97,0.28
AU-008,Aud.,2025/W02,54.0,190.0,136,0,33,66.97,0.28
AU-008,Audio,2025-W03,40.0,136.0,359,263,17,66.97,0.28
AU-008,Audio,2025-W04,58.0,359.0,301,0,32,66.97,0.28
AU-008,Audio,2025-W05,40.0,301.0,261,0,31,66.97,0.28
AU-008,Audio,2025-W06,44.0,261.0,217,0,37,66.97,0.28
AU-008,Audio,2025-W07,22.0,217.0,195,0,25,66.97,0.28
AU-008,  Audio,2025-W08,61.0,195.0,134,0,31,66.97,0.28
AU-008,Audio,2025-W09,63.0,134.0,334,263,19,66.97,0.28
AU-008,Audio,2025-W10,55.0,334.0,279,0,35,66.97,0.28
AU-008,Audio,2025-W11,25.0,279.0,254,0,25,66.97,0.28
AU-008,Audio,2025-W12,42.0,254.0,212,0,16,66.97,0.28
AU-008,Audio,2025-W13,40.0,212.0,172,0,34,66.97,0.28
AU-008,Audio,2025-W14,39.0,172.0,396,263,29,66.97,0.28
AU-008,Audio,2025-W15,46.0,396.0,350,0,27,66.97,0.28
AU-008,Audio,2025-W16,36.0,350.0,314,0,32,66.97,0.28
AU-008,Aud.,2025-W17,26.0,,288,0,28,66.97,0.28
AU-008,Audio,2025-W18,59.0,288.0,229,0,24,66.97,0.28
AU-008,Audio,2025-W19,35.0,229.0,194,0,33,66.97,0.28
AU-008,Audio,2025-W20,45.0,194.0,149,0,33,66.97,0.28
AU-008,Audio,2025-W21,44.0,149.0,368,263,11,66.97,0.28
AU-008,Audio,2025-W22,56.0,368.0,312,0,42,66.97,0.28
AU-008,Audio,2025-W23,58.0,312.0,254,0,3,66.97,0.28
AU-008,Audio,2025-W24,48.0,254.0,206,0,24,66.97,0.28
AU-008,Audio,2025-W25,32.0,,174,0,28,66.97,0.28
AU-008,AUDIO,2025-W26,42.0,,395,263,31,66.97,0.28
AU-008,Audio,2025-W27,44.0,395.0,351,0,20,66.97,0.28
AU-008,Audio,2025-W28,37.0,351.0,314,0,22,66.97,0.28
AU-008,Audio,2025-W29,25.0,314.0,289,0,18,66.97,0.28
AU-008,Audio,2025-W29,25.0,314.0,289,0,18,66.97,0.28
AU-008,Audio,2025-W30,41.0,289.0,248,0,37,66.97,0.28
AU-008,Audio,2025-W31,38.0,248.0,210,0,22,66.97,0.28
AU-008,Audio,2025-W32,30.0,210.0,180,0,28,66.97,0.28
AU-008,Audio,2025-W32,30.0,210.0,180,0,28,66.97,0.28
AU-008,Audio,2025-W33,56.0,180.0,124,0,42,66.97,0.28
AU-008,Audio,2025-W34,47.0,124.0,340,263,28,66.97,0.28
AU-008,Audio,2025-W35,37.0,340.0,303,0,25,66.97,0.28
AU-008,Audio,2025-W36,50.0,303.0,253,0,25,66.97,0.28
AU-008,Audio,2025-W37,42.0,253.0,211,0,27,66.97,0.28
AU-008,Audio,2025-W38,37.0,211.0,174,0,27,66.97,0.28
AU-008,Audio,2025-W39,21.0,174.0,416,263,31,66.97,0.28
AU-008,Audio,2025-W40,139.0,416.0,277,0,24,66.97,0.28
AU-008,Audio,2025-W41,96.0,277.0,181,0,33,66.97,0.28
AU-008,Audio,2025-W42,116.0,181.0,65,0,26,66.97,0.28
AU-008,Audio,2025-W43,48.0,65.0,280,263,29,66.97,0.28
AU-008,Audio,2025-W44,113.0,280.0,167,0,25,66.97,0.28
AU-008,Audio,2025/W45,127.0,167.0,303,263,29,66.97,0.28
AU-008,Audio,2025-W46,119.0,303.0,184,0,30,66.97,0.28
AU-008,Audio,2025-W47,83.0,184.0,101,0,30,66.97,0.28
AU-008,Audio,2025-W48,81.0,101.0,283,263,32,66.97,0.28
AU-008,Audio,2025-W49,74.0,283.0,209,0,28,66.97,0.28
AU-008,Audio,2025-W50,52.0,209.0,157,0,25,66.97,0.28
AU-008,Audio,2025-W50,52.0,209.0,157,0,25,66.97,0.28
AU-008,Audio,2025-W51,100.0,,320,263,20,66.97,0.28
AU-008,Audio,2025-W52,80.0,320.0,240,0,11,66.97,0.28
AU-009,Audio,2023-W01,15.0,193.0,178,0,20,18.64,0.28
AU-009,Audio,2023-W02,24.0,178.0,154,0,30,18.64,0.28
AU-009,Audio,2023-W03,,154.0,131,0,25,18.64,0.28
AU-009,Audio,2023-W04,21.0,131.0,110,0,33,18.64,0.28
AU-009,Audio,2023-W05,25.0,110.0,85,0,25,18.64,0.28
AU-009,Audio,2023-W06,31.0,85.0,198,144,41,18.64,0.28
AU-009,Audio,2023-W07,16.0,198.0,182,0,31,18.64,0.28
AU-009,Audio,2023-W08,42.0,182.0,140,0,29,18.64,0.28
AU-009,Audio,2023-W09,24.0,140.0,116,0,27,18.64,0.28
AU-009,Audio,2023-W10,27.0,116.0,89,0,33,18.64,0.28
AU-009,Audio,2023-W11,16.0,89.0,217,144,27,18.64,0.28
AU-009,Audio,2023-W12,10.0,217.0,207,0,26,18.64,0.28
AU-009,Audio,2023-W13,18.0,207.0,189,0,30,18.64,0.28
AU-009,Audio,2023-W13,18.0,207.0,189,0,30,18.64,0.28
AU-009,Audio,2023-W14,14.0,189.0,175,0,24,18.64,0.28
AU-009,Audio,2023-W15,29.0,175.0,146,0,23,18.64,0.28
AU-009,Audio,2023-W16,12.0,146.0,134,0,29,18.64,0.28
AU-009,Audio,2023-W17,20.0,134.0,114,0,26,18.64,0.28
AU-009,Audio,2023-W18,19.0,114.0,95,0,41,18.64,0.28
AU-009,Audio,2023-W19,14.0,95.0,225,144,47,18.64,0.28
AU-009,Audio,2023-W20,21.0,225.0,204,0,29,18.64,0.28
AU-009,Audio,2023-W21,20.0,204.0,184,0,23,18.64,0.28
AU-009,Audio,2023-W22,19.0,184.0,165,0,32,18.64,0.28
AU-009,Audio,2023-W23,,165.0,150,0,30,18.64,0.28
AU-009,Audio,2023-W24,10.0,150.0,140,0,29,18.64,0.28
AU-009,Audio,2023-W25,29.0,140.0,111,0,19,18.64,0.28
AU-009,Audio,2023-W26,28.0,111.0,83,0,28,18.64,0.28
AU-009,Audio,2023-W27,33.0,83.0,194,144,22,18.64,0.28
AU-009,Audio,2023-W28,41.0,194.0,153,0,11,18.64,0.28
AU-009,Audio,2023-W29,22.0,153.0,131,0,16,18.64,0.28
AU-009,Audio,2023-W29,22.0,153.0,131,0,16,18.64,0.28
AU-009,Audio,2023-W30,35.0,131.0,96,0,26,18.64,0.28
AU-009,Audio,2023-W31,23.0,96.0,73,0,31,18.64,0.28
AU-009,Audio,2023-W32,24.0,73.0,193,144,23,18.64,0.28
AU-009,Audio,2023-W33,160.0,193.0,177,0,29,18.64,0.28
AU-009,Audio,2023-W34,26.0,177.0,151,0,32,18.64,0.28
AU-009,Audio,2023-W35,35.0,151.0,116,0,12,18.64,0.28
AU-009,Audio,2023-W36,23.0,116.0,93,0,36,18.64,0.28
AU-009,Audio,2023-W37,23.0,93.0,214,144,11,18.64,0.28
AU-009,Audio,2023-W38,16.0,214.0,198,0,30,18.64,0.28
AU-009,Audio,2023-W39,25.0,198.0,173,0,32,18.64,0.28
AU-009,Audio,2023-W40,38.0,173.0,135,0,29,18.64,0.28
AU-009,Audio,2023-W41,36.0,135.0,99,0,29,18.64,0.28
AU-009,Audio,2023-W42,48.0,99.0,51,0,22,18.64,0.28
AU-009,Audio,2023-W42,48.0,99.0,51,0,22,18.64,0.28
AU-009,Audio,2023-W43,0.0,51.0,128,144,16,18.64,0.28
AU-009,Audio,2023-W44,58.0,128.0,70,0,22,18.64,0.28
AU-009,Audio,2023-W45,105.0,70.0,109,144,32,18.64,0.28
AU-009,Audio,W46-2023,50.0,109.0,59,0,26,18.64,0.28
AU-009,Audio,2023-W47,70.0,59.0,133,144,21,18.64,0.28
AU-009,Audio,2023-W48,26.0,133.0,107,0,30,18.64,0.28
AU-009,Audio,2023-W49,52.0,107.0,55,0,32,18.64,0.28
AU-009,Audio,2023-W50,56.0,55.0,143,144,40,18.64,0.28
AU-009,Audio,2023-W51,27.0,143.0,116,0,19,18.64,0.28
AU-009,Audio,2023-W52,56.0,116.0,60,0,20,18.64,0.28
AU-009,Audio,2024-W01,15.0,60.0,189,144,41,18.64,0.28
AU-009,Audio,2024-W02,14.0,189.0,175,0,25,18.64,0.28
AU-009,Audio,2024-W03,,175.0,152,0,37,18.64,0.28
AU-009,Audio,2024-W04,12.0,152.0,140,0,30,18.64,0.28
AU-009,Audio,2024-W05,18.0,140.0,122,0,32,18.64,0.28
AU-009,Audio,2024-W06,18.0,122.0,104,0,39,18.64,0.28
AU-009,Audio,2024-W07,18.0,104.0,86,0,10,18.64,0.28
AU-009,Audio,2024-W08,,86.0,211,144,26,18.64,0.28
AU-009,Audio,2024-W09,30.0,211.0,181,0,19,18.64,0.28
AU-009,Audio,2024-W10,16.0,,165,0,34,18.64,0.28
AU-009,Audio,2024-W11,15.0,165.0,150,0,26,18.64,0.28
AU-009,Audio,2024-W12,23.0,150.0,127,0,29,18.64,0.28
AU-009,Audio,2024-W13,19.0,127.0,108,0,21,18.64,0.28
AU-009,Audio,2024-W14,26.0,108.0,82,0,21,18.64,0.28
AU-009,Audio,2024-W15,15.0,82.0,211,144,36,18.64,0.28
AU-009,Audio,2024-W16,27.0,211.0,184,0,40,18.64,0.28
AU-009,Audio,2024-W17,28.0,184.0,156,0,19,18.64,0.28
AU-009,Audio,2024-W18,24.0,156.0,132,0,20,18.64,0.28
AU-009, Audio ,2024-W19,14.0,132.0,118,0,24,18.64,0.28
AU-009,Audio,2024-W20,30.0,118.0,88,0,29,18.64,0.28
AU-009,Audio,2024-W21,15.0,88.0,217,144,24,18.64,0.28
AU009,Audio,2024-W22,23.0,217.0,194,0,16,18.64,0.28
AU-009,Audio,2024-W23,28.0,194.0,166,0,26,18.64,0.28
AU-009,Audio,2024-W24,15.0,166.0,151,0,17,18.64,0.28
AU_009,Audio,2024-W25,30.0,151.0,121,0,25,18.64,0.28
AU-009,Audio,2024-W26,31.0,121.0,90,0,39,18.64,0.28
AU-009,Audio,2024-W27,-72.0,90.0,204,144,24,18.64,0.28
AU-009,Audio,2024-W28,9.0,204.0,195,0,30,18.64,0.28
AU-009,Audio,2024-W29,36.0,195.0,159,0,27,18.64,0.28
AU-009,Audio,2024-W30,12.0,159.0,147,0,23,18.64,0.28
AU-009,Aud.,2024-W31,23.0,147.0,124,0,20,18.64,0.28
AU-009,Audio,2024-W32,8.0,124.0,116,0,27,18.64,0.28
AU-009,Audio,2024-W33,19.0,116.0,97,0,40,18.64,0.28
AU-009,Audio,2024-W34,24.0,97.0,73,0,31,18.64,0.28
AU-009,Audio,2024-W35,23.0,73.0,194,144,28,18.64,0.28
AU-009,Audio,2024-W36,14.0,194.0,180,0,20,18.64,0.28
AU-009,Audio,2024-W37,30.0,180.0,150,0,29,18.64,0.28
AU-009,Audio,2024-W38,21.0,150.0,129,0,31,18.64,0.28
AU-009,Audio,2024-W39,27.0,129.0,102,0,41,18.64,0.28
AU-009,Audio,2024-W40,50.0,102.0,52,0,20,18.64,0.28
AU-009,Audio,2024-W41,46.0,52.0,150,144,32,18.64,0.28
AU-009,Audio,2024-W42,60.0,150.0,90,0,16,18.64,0.28
AU-009,Audio,2024-W43,51.0,,183,144,21,18.64,0.28
AU-009,Audio,2024-W44,51.0,183.0,132,0,33,18.64,0.28
AU-009,Audio,W45-2024,85.0,132.0,47,0,23,18.64,0.28
AU-009,Audio,2024-W46,57.0,47.0,134,144,24,18.64,0.28
AU-009,Audio,2024-W47,83.0,134.0,51,0,29,18.64,0.28
AU-009,Audio,2024-W48,38.0,51.0,157,144,37,18.64,0.28
AU-009,Audio,2024-W49,64.0,157.0,93,0,40,18.64,0.28
AU-009,Audio,2024-W50,73.0,93.0,164,144,32,18.64,0.28
AU-009,Audio,2024-W51,44.0,164.0,120,0,26,18.64,0.28
AU-009,Audio,2024-W52,44.0,120.0,76,0,25,18.64,0.28
AU-009,Audio,2025-W01,31.0,76.0,189,144,28,18.64,0.28
AU-009,Audio,2025-W02,30.0,189.0,159,0,32,18.64,0.28
AU-009,Audio,2025-W03,17.0,159.0,142,0,15,18.64,0.28
AU-009,Audio,2025-W04,16.0,142.0,126,0,25,18.64,0.28
AU-009,Audio,2025-W05,24.0,126.0,102,0,23,18.64,0.28
AU-009,Audio,2025-W06,-58.0,102.0,74,0,24,18.64,0.28
AU-009,Audio,2025-W07,25.0,74.0,193,144,28,18.64,0.28
AU-009,Audio,2025-W08,34.0,193.0,159,0,21,18.64,0.28
AU-009,Audio,2025-W09,37.0,159.0,122,0,23,18.64,0.28
AU-009,Audio,2025-W10,16.0,122.0,106,0,26,18.64,0.28
AU-009,Audio,2025-W11,43.0,106.0,63,0,34,18.64,0.28
AU-009,Audio,2025-W12,27.0,63.0,180,144,33,18.64,0.28
AU-009,Audio,2025-W13,19.0,180.0,161,0,30,18.64,0.28
AU-009,Audio,2025-W14,24.0,161.0,137,0,40,18.64,0.28
AU-009,Audio,2025-W15,23.0,137.0,114,0,25,18.64,0.28
AU-009,Audio,2025-W16,17.0,114.0,97,0,28,18.64,0.28
AU-009,Audio,2025-W17,25.0,97.0,72,0,19,18.64,0.28
AU-009,Audio,2025-W18,26.0,72.0,190,144,29,18.64,0.28
AU-009,audio products,2025-W19,30.0,190.0,160,0,36,18.64,0.28
AU-009,Audio,2025-W19,30.0,190.0,160,0,36,18.64,0.28
AU-009,Audio,2025-W20,24.0,160.0,136,0,20,18.64,0.28
AU-009,Audio,2025-W21,19.0,136.0,117,0,40,18.64,0.28
AU-009,Audio,2025-W22,25.0,117.0,92,0,40,18.64,0.28
AU-009,Audio,2025-W23,27.0,92.0,209,144,33,18.64,0.28
AU-009,Audio,2025-W24,29.0,209.0,180,0,19,18.64,0.28
AU-009,Audio,2025-W25,25.0,180.0,155,0,19,18.64,0.28
AU-009,Audio,2025-W26,22.0,155.0,133,0,32,18.64,0.28
AU-009,Audio,2025-W27,17.0,133.0,116,0,31,18.64,0.28
AU-009,Audio,2025-W28,15.0,116.0,101,0,36,18.64,0.28
AU-009,Audio,2025-W29,20.0,101.0,81,0,20,18.64,0.28
AU-009,Audio,2025-W30,15.0,81.0,210,144,23,18.64,0.28
AU-029,Audio,2025-W31,12.0,210.0,198,0,24,18.64,0.28
AU-009,Audio,2025-W32,30.0,198.0,168,0,26,18.64,0.28
AU-009,Audio,2025-W33,17.0,168.0,151,0,29,18.64,0.28
AU-009,Audio,2025-W34,24.0,151.0,127,0,41,18.64,0.28
AU-009,Audio,2025-W35,28.0,127.0,99,0,30,18.64,0.28
AU-009,Audio,2025-W36,29.0,99.0,70,0,27,18.64,0.28
AU-009,Audio,2025-W37,23.0,70.0,191,144,39,18.64,0.28
AU-009,Audio,2025-W38,14.0,191.0,177,0,34,18.64,0.28
AU-009,Audio,2025-W39,23.0,177.0,154,0,25,18.64,0.28
AU-009,Audio,2025-W40,41.0,154.0,309,0,29,18.64,0.28
AU-009,Audio Products,2025-W41,47.0,113.0,66,0,25,18.64,0.28
AU-009,Audio,2025-W42,39.0,66.0,171,144,14,18.64,0.28
AU-009,Audio,2025-W43,39.0,171.0,132,0,24,18.64,0.28
AU-009,Audio,2025-W44,62.0,132.0,70,0,41,18.64,0.28
AU-009,Audio,2025-W45,61.0,70.0,153,144,20,18.64,0.28
AU-009,Audio,2025-W46,49.0,153.0,104,0,29,18.64,0.28
AU-009,Audio,2025-W47,55.0,104.0,49,0,33,18.64,0.28
AU-009,Audio,2025-W48,58.0,49.0,135,144,34,18.64,0.28
AU-009,Audio,2025-W49,44.0,135.0,91,0,42,18.64,0.28
AU-009,Audio,2025-W50,43.0,91.0,192,144,28,18.64,0.28
AU-009,Audio,2025-W50,43.0,91.0,192,144,28,18.64,0.28
AU-009,Audio,2025-W51,63.0,192.0,129,0,31,18.64,0.28
AU-009,Audio,2025-W52,21.0,129.0,108,0,28,18.64,0.28
AU-009,Audio,2025-W52,21.0,129.0,108,0,28,18.64,0.28
AU-010,Audio,2023-W01,143.0,947.0,804,0,18,41.93,0.28
AU-010,Audio,2023-W02,140.0,804.0,664,0,30,41.93,0.28
AU-010,Audio,2023-W03,153.0,664.0,511,0,23,41.93,0.28
AU-010,Audio,2023-W04,147.0,511.0,364,0,29,41.93,0.28
AU-010,Audio Products,2023-W05,170.0,364.0,904,710,47,41.93,0.28
AU-010,Audio,2023-W06,163.0,904.0,741,0,31,41.93,0.28
AU-010,Audio,2023-W07,187.0,741.0,554,0,32,41.93,0.28
AU-010,Audio,2023-W08,91.0,554.0,463,0,27,41.93,0.28
AU-010,Audio,2023-W09,140.0,,1033,710,33,41.93,0.28
AU-010,Audio,2023-W10,85.0,1033.0,948,0,20,41.93,0.28
AU-010,Audio,2023-W11,108.0,948.0,840,0,31,41.93,0.28
AU-010,Audio,2023-W12,138.0,840.0,702,0,28,41.93,0.28
AU-010,Audio,2023-W12,138.0,840.0,702,0,28,41.93,0.28
AU-010,Audio,2023-W13,93.0,702.0,609,0,40,41.93,0.28
AU-010,Audio,2023-W14,86.0,609.0,523,0,37,41.93,0.28
AU-010,Audio,2023-W15,140.0,523.0,383,0,36,41.93,0.28
AU-010,Audio,2023-W16,105.0,383.0,988,710,27,41.93,0.28
AU-010,Audio,2023-W17,120.0,988.0,868,0,24,41.93,0.28
AU-010,Audio,2023-W18,125.0,868.0,743,0,39,41.93,0.28
AU-010,Audio,2023-W19,80.0,743.0,663,0,23,41.93,0.28
AU-010,Audio,2023-W20,95.0,663.0,568,0,27,41.93,0.28
AU010,Audio,2023-W21,114.0,568.0,454,0,33,41.93,0.28
AU-010,Audio,2023-W22,119.0,454.0,1045,710,30,41.93,0.28
AU-010,Audio,2023-W23,-25.0,1045.0,915,0,29,41.93,0.28
AU-010,Audio,2023-W24,139.0,915.0,776,0,27,41.93,0.28
AU-010,Audio,2023-W25,167.0,776.0,609,0,45,41.93,0.28
AU-010,Audio,2023-W26,139.0,609.0,470,0,29,41.93,0.28
AU-010,Audio  ,2023-W27,136.0,470.0,1044,710,20,41.93,0.28
AU-010,Audio,2023-W28,123.0,1044.0,921,0,22,41.93,0.28
AU-010,Audio,2023-W29,133.0,921.0,788,0,22,41.93,0.28
AU-010,Audio,2023-W30,108.0,788.0,680,0,14,41.93,0.28
AU-010,Audio,2023-W31,83.0,,597,0,30,41.93,0.28
AU-010,Audio,2023-W32,92.0,597.0,505,0,35,41.93,0.28
AU-010,Audio,2023-W33,90.0,505.0,415,0,31,41.93,0.28
AU-010,Audio,2023-W34,95.0,415.0,1030,710,30,41.93,0.28
AU-010,Audio,2023-W35,72.0,1030.0,958,0,24,41.93,0.28
AU-010,Audio,2023-W36,93.0,958.0,865,0,34,41.93,0.28
AU-010,Audio,2023-W37,,865.0,733,0,19,41.93,0.28
AU-010,Audio,2023-W38,112.0,733.0,621,0,22,41.93,0.28
AU-010,Audio,2023-W39,146.0,621.0,475,0,36,41.93,0.28
AU-010,Audio,2023-W40,151.0,475.0,324,0,33,41.93,0.28
AU-010,Audio,2023-W41,,324.0,846,710,26,41.93,0.28
AU-010,Audio,2023-W42,238.0,846.0,608,0,40,41.93,0.28
AU-010,Audio,2023-W43,177.0,608.0,431,0,33,41.93,0.28
AU-010,Audio,2023-W44,209.0,431.0,932,710,19,41.93,0.28
AU-010,Audio,2023-W45,357.0,932.0,575,0,28,41.93,0.28
AU-010,Audio,2023-W46,86.0,575.0,489,0,36,41.93,0.28
AU-010,Audio,2023-W47,110.0,,379,0,26,41.93,0.28
AU-010,Audio,2023-W48,315.0,379.0,774,710,43,41.93,0.28
AU-010,Audio,2023-W49,215.0,774.0,559,0,17,41.93,0.28
AU-010,Audio,2023-W50,313.0,559.0,246,0,34,41.93,0.28
AU-010,Audio,2023-W51,207.0,246.0,749,710,23,41.93,0.28
AU-010,Audio,2023-W52,194.0,749.0,555,0,25,41.93,0.28
AU-010,Audio,2024-W01,127.0,555.0,428,0,24,41.93,0.28
AU-010,Audio,2024-W02,105.0,428.0,1033,710,32,41.93,0.28
AU-010,Audio,2024-W02,105.0,428.0,1033,710,32,41.93,0.28
AU-010,Audio,2024-W03,74.0,1033.0,959,0,25,41.93,0.28
AU-010,Audio,2024-W04,68.0,959.0,891,0,28,41.93,0.28
AU-010,Audio,2024-W05,61.0,891.0,830,0,34,41.93,0.28
AU-010,Audio,2024-W06,79.0,830.0,751,0,15,41.93,0.28
AU-010,Audio,2024-W07,107.0,751.0,644,0,39,41.93,0.28
AU-0e0,Audio,2024-W08,139.0,644.0,505,0,14,41.93,0.28
AU-010,Audio,2024-W09,78.0,505.0,427,0,25,41.93,0.28
AU-010,Audio,2024-W10,184.0,427.0,953,710,21,41.93,0.28
AU-010,Audio,2024-W11,90.0,953.0,863,0,38,41.93,0.28
AU-010,Audio,2024-W12,1240.0,863.0,739,0,35,41.93,0.28
AU-010,Audio,2024-W13,96.0,,643,0,27,41.93,0.28
AU-010,Audio,2024-W14,157.0,643.0,486,0,26,41.93,0.28
AU-010,Audio,2024-W15,151.0,486.0,335,0,30,41.93,0.28
AU-010,Audio,2024-W16,87.0,335.0,958,710,27,41.93,0.28
AU-010,Audio,2024-W17,147.0,958.0,811,0,32,41.93,0.28
AU-010,Audio,2024-W18,117.0,811.0,694,0,14,41.93,0.28
AU-010,Audio,2024-W19,65.0,694.0,629,0,16,41.93,0.28
AU-010,Audio,2024-W20,103.0,629.0,526,0,25,41.93,0.28
AU-010,Audio,2024-W21,74.0,526.0,452,0,35,41.93,0.28
AU-010,Audio,2024-W22,81.0,452.0,1081,710,18,41.93,0.28
AU-010,Audio,2024-W23,121.0,1081.0,960,0,34,41.93,0.28
AU-010,Audio,2024-W24,179.0,960.0,781,0,32,41.93,0.28
AU-010,Audio,2024-W25,165.0,781.0,616,0,19,41.93,0.28
AU-010,Audio,2024-W26,182.0,616.0,434,0,14,41.93,0.28
AU-010,Audio,2024-W27,103.0,434.0,1041,710,31,41.93,0.28
AU-010,Audio,2024-W28,70.0,1041.0,971,0,21,41.93,0.28
AU-010,Audio,2024-W29,86.0,971.0,885,0,25,41.93,0.28
AU-010,Audio,2024-W30,160.0,885.0,725,0,28,41.93,0.28
AU-010,Audio,2024-W31,104.0,725.0,621,0,7,41.93,0.28
AU-010,Audio,2024-W32,132.0,621.0,489,0,33,41.93,0.28
AU-010,Audio,2024-W33,68.0,489.0,421,0,27,41.93,0.28
AU-010,Audio,2024-W34,124.0,421.0,1007,710,34,41.93,0.28
AU-010,Audio,W35-2024,96.0,1007.0,911,0,21,41.93,0.28
AU-010,Audio,2024-W36,104.0,911.0,807,0,36,41.93,0.28
AU-010,Audio,2024-W37,149.0,807.0,658,0,27,41.93,0.28
AU-010,Audio,2024-W38,148.0,658.0,510,0,11,41.93,0.28
AU-010,AUDIO,2024-W39,141.0,510.0,369,0,20,41.93,0.28
AU-010,Audio,2024-W40,341.0,369.0,738,710,20,41.93,0.28
AU-010,Audio,2024-W41,186.0,738.0,552,0,31,41.93,0.28
AU-010,Audio,2024-W42,275.0,552.0,277,0,24,41.93,0.28
AU-010,Audio,2024-W43,258.0,277.0,729,710,31,41.93,0.28
AU-010,Audio,2024-W44,325.0,729.0,404,0,25,41.93,0.28
AU-010,Audio,2024-W45,400.0,404.0,714,710,37,41.93,0.28
AU-010,Audio,2024-W46,,714.0,509,0,22,41.93,0.28
AU-010,Audio,2024-W47,238.0,509.0,271,0,20,41.93,0.28
AU-010,AUDIO,2024-W48,,271.0,898,710,35,41.93,0.28
AU-010,Audio,2024-W49,0.0,851.0,747,0,25,41.93,0.28
AU-010,Audio,2024-W50,281.0,747.0,466,0,29,41.93,0.28
AU-010,Audio,2024-W51,213.0,466.0,963,710,20,41.93,0.28
AU-010,Audio,2024-W52,257.0,963.0,706,0,21,41.93,0.28
AU-010,Audio,2025-W01,126.0,706.0,580,0,28,41.93,0.28
AU-010,Audio,2025-W02,122.0,580.0,458,0,23,41.93,0.28
AU-010,Audio,2025W03,1780.0,458.0,990,710,30,41.93,0.28
AU-010,Audio,2025-W04,,990.0,880,0,29,41.93,0.28
AU-010,Audio,2025-W05,95.0,880.0,785,0,25,41.93,0.28
AU-010,Audio,2025-W05,95.0,880.0,785,0,25,41.93,0.28
AU-010,Audio,2025-W06,189.0,785.0,596,0,22,41.93,0.28
